chrName,markPos,markName
7,134605363.0,cg23461824
7,154473289.0,cg23463533
7,3967516.0,cg23463794
7,155617333.0,cg23465685
7,155255791.0,cg23466418
7,114562060.0,cg23468130
7,108166441.0,cg23469188
7,128116967.0,cg23469219
7,75051188.0,cg23472171
7,142560422.0,cg23472261
7,99704848.0,cg23472400
7,156802209.0,cg23472708
7,99912131.0,cg23472714
7,42834405.0,cg23473276
7,88388646.0,cg23474211
7,11034330.0,cg23474801
7,4183807.0,cg23474811
7,1392700.0,cg23475618
7,155259680.0,cg23475625
7,128379258.0,cg23475963
7,151106043.0,cg23476065
7,138909764.0,cg23477241
7,77469577.0,cg23477257
7,73256820.0,cg23479697
7,87225898.0,cg23479988
7,16542008.0,cg23483790
7,4308449.0,cg23484249
7,39649706.0,cg23485066
7,25601773.0,cg23485591
7,102312318.0,cg23488190
7,135437839.0,cg23490407
7,30053497.0,cg23492432
7,1407363.0,cg23492625
7,156685117.0,cg23494167
7,1510323.0,cg23494936
7,151372668.0,cg23495031
7,44836196.0,cg23495556
7,1142861.0,cg23496178
7,20865522.0,cg23496755
7,19417585.0,cg23497569
7,100822744.0,cg23497678
7,94284526.0,cg23498273
7,90095672.0,cg23498494
7,53104336.0,cg23498518
7,1083910.0,cg23498771
7,65540903.0,cg23500774
7,819747.0,cg23501439
7,48068665.0,cg23509098
7,158293697.0,cg23509665
7,31018872.0,cg23510131
7,72349849.0,cg23510537
7,2567893.0,cg23510807
7,123241752.0,cg23511157
7,5085596.0,cg23512028
7,72726717.0,cg23513211
7,48147044.0,cg23513252
7,20838523.0,cg23514936
7,27173776.0,cg23515420
7,128099617.0,cg23516002
7,73417197.0,cg23516310
7,52187832.0,cg23516370
7,1121738.0,cg23519637
7,22704884.0,cg23521230
7,130353913.0,cg23521603
7,87896011.0,cg23521794
7,150675308.0,cg23522427
7,139025701.0,cg23522468
7,129709917.0,cg23522817
7,1178254.0,cg23523019
7,39772772.0,cg23523765
7,1894688.0,cg23524191
7,128355289.0,cg23525941
7,57083938.0,cg23528025
7,1275252.0,cg23528705
7,72983995.0,cg23530707
7,123198305.0,cg23531488
7,50633445.0,cg23532924
7,45977067.0,cg23532927
7,150548934.0,cg23533927
7,5678706.0,cg23534345
7,19184555.0,cg23536473
7,73078403.0,cg23536509
7,128533587.0,cg23537419
7,55957865.0,cg23538308
7,158883968.0,cg23540020
7,107965081.0,cg23543795
7,66368779.0,cg23544526
7,157365643.0,cg23544566
7,97958546.0,cg23545793
7,1519836.0,cg23546207
7,100490934.0,cg23549117
7,5184155.0,cg23549902
7,70065373.0,cg23550295
7,52182303.0,cg23557755
7,97586426.0,cg23558227
7,5272900.0,cg23562222
7,96635624.0,cg23563008
7,2123294.0,cg23563099
7,153109538.0,cg23564474
7,157209061.0,cg23564939
7,157646605.0,cg23565757
7,102095364.0,cg23566468
7,5646121.0,cg23567366
7,31409.0,cg23568068
7,2678248.0,cg23568324
7,155173032.0,cg23568998
7,37955508.0,cg23569180
7,4923575.0,cg23572228
7,158937969.0,cg23572908
7,11741671.0,cg23580662
7,148888333.0,cg23583168
7,156363743.0,cg23586788
7,4746837.0,cg23587176
7,128080412.0,cg23588206
7,29686098.0,cg23590187
7,27188770.0,cg23590202
7,157102769.0,cg23590389
7,1864317.0,cg23593387
7,129845338.0,cg23594114
7,65796392.0,cg23594656
7,54487346.0,cg23594882
7,47690213.0,cg23595601
7,28102341.0,cg23597162
7,97953106.0,cg23598068
7,57712687.0,cg23598310
7,5370205.0,cg23598360
7,134001916.0,cg23601994
7,101508949.0,cg23602489
7,157956050.0,cg23602909
7,35293884.0,cg23602974
7,19147382.0,cg23603376
7,75779470.0,cg23604683
7,123295785.0,cg23605333
7,20699248.0,cg23605722
7,751331.0,cg23605961
7,100136742.0,cg23606385
7,2165812.0,cg23607077
7,140372727.0,cg23609150
7,150783413.0,cg23609466
7,75070040.0,cg23610064
7,56942324.0,cg23612484
7,143604179.0,cg23613836
7,143077590.0,cg23615779
7,105753134.0,cg23615938
7,5463348.0,cg23616097
7,129466143.0,cg23616524
7,44105434.0,cg23616741
7,94285329.0,cg23616761
7,20817296.0,cg23617583
7,1932321.0,cg23618217
7,158286570.0,cg23618588
7,22123315.0,cg23618638
7,28220237.0,cg23620719
7,135433353.0,cg23621013
7,83824290.0,cg23623142
7,150828103.0,cg23623803
7,43968501.0,cg23624016
7,139690881.0,cg23625084
7,65543242.0,cg23625466
7,20685746.0,cg23626475
7,120499546.0,cg23627038
7,140154394.0,cg23627057
7,106807920.0,cg23627060
7,2760692.0,cg23627948
7,92238364.0,cg23628117
7,112262597.0,cg23628563
7,123672780.0,cg23629998
7,65973040.0,cg23630131
7,101517752.0,cg23630593
7,157340507.0,cg23631556
7,48016735.0,cg23633700
7,636230.0,cg23634193
7,140296664.0,cg23634624
7,155604999.0,cg23634711
7,157474856.0,cg23634928
7,157776679.0,cg23635130
7,33765409.0,cg23635728
7,1358395.0,cg23636568
7,107795161.0,cg23636623
7,157514822.0,cg23636833
7,5938195.0,cg23636994
7,48965301.0,cg23638725
7,4056824.0,cg23639541
7,135495893.0,cg23639642
7,27175152.0,cg23639692
7,75796528.0,cg23639917
7,30323845.0,cg23640092
7,73868103.0,cg23640897
7,5012842.0,cg23643100
7,140625510.0,cg23643529
7,45809304.0,cg23643835
7,107780130.0,cg23645373
7,139333410.0,cg23646343
7,138913019.0,cg23647157
7,1357813.0,cg23647610
7,70252448.0,cg23651585
7,55606442.0,cg23654401
7,6075336.0,cg23654597
7,157436594.0,cg23655400
7,42871517.0,cg23655486
7,56358512.0,cg23655769
7,987411.0,cg23656576
7,878067.0,cg23656906
7,1102138.0,cg23657099
7,75368420.0,cg23657377
7,101171330.0,cg23657388
7,69120991.0,cg23666374
7,151137882.0,cg23666844
7,158954960.0,cg23667071
7,1954008.0,cg23667108
7,100026434.0,cg23667466
7,960528.0,cg23667602
7,152569949.0,cg23667707
7,74098293.0,cg23667916
7,4784903.0,cg23668004
7,99102081.0,cg23668257
7,140396903.0,cg23668424
7,891106.0,cg23669504
7,104309039.0,cg23670365
7,767237.0,cg23670563
7,582843.0,cg23670779
7,64030396.0,cg23671082
7,39044924.0,cg23671319
7,139044374.0,cg23671665
7,44155564.0,cg23671792
7,95951587.0,cg23672472
7,5641966.0,cg23673980
7,91763850.0,cg23676798
7,158064840.0,cg23677103
7,74489617.0,cg23677570
7,96619076.0,cg23677657
7,157281167.0,cg23677882
7,75831205.0,cg23678070
7,141674839.0,cg23678906
7,38977976.0,cg23680067
7,23144976.0,cg23682824
7,128470599.0,cg23684074
7,157776887.0,cg23684218
7,93519924.0,cg23686014
7,101880640.0,cg23686983
7,155601903.0,cg23687058
7,77167216.0,cg23687994
7,1946397.0,cg23688334
7,93967090.0,cg23688713
7,87105293.0,cg23688817
7,1527531.0,cg23689004
7,27201523.0,cg23690350
7,94285270.0,cg23690528
7,22863322.0,cg23691518
7,1426361.0,cg23693738
7,157335188.0,cg23694187
7,47445681.0,cg23694490
7,2672929.0,cg23694492
7,155794668.0,cg23694597
7,156913288.0,cg23696119
7,141136170.0,cg23696214
7,137609343.0,cg23697157
7,46778664.0,cg23697275
7,155744359.0,cg23697406
7,89950296.0,cg23697855
7,6616078.0,cg23697861
7,110693055.0,cg23698329
7,63033231.0,cg23698393
7,43481974.0,cg23698649
7,5330336.0,cg23698832
7,20838631.0,cg23698978
7,1778765.0,cg23699062
7,36406715.0,cg23700778
7,100030314.0,cg23701184
7,37873276.0,cg23701676
7,155059363.0,cg23702510
7,1715073.0,cg23703687
7,96339024.0,cg23704066
7,152532755.0,cg23704141
7,157072164.0,cg23704936
7,1289853.0,cg23705098
7,92397161.0,cg23705979
7,1209742.0,cg23708337
7,145813432.0,cg23708361
7,76829845.0,cg23708624
7,124431027.0,cg23710748
7,23627109.0,cg23711139
7,10980278.0,cg23711939
7,4721836.0,cg23712314
7,150418241.0,cg23713249
7,97472506.0,cg23714184
7,808081.0,cg23714773
7,130132305.0,cg23714917
7,135413099.0,cg23715104
7,122636635.0,cg23719342
7,2623999.0,cg23719508
7,150741297.0,cg23719549
7,128492916.0,cg23719877
7,50469042.0,cg23720063
7,134001300.0,cg23721242
7,127347748.0,cg23722096
7,101361745.0,cg23723486
7,91569823.0,cg23723933
7,155617398.0,cg23726802
7,16966323.0,cg23727079
7,54359662.0,cg23728085
7,6290148.0,cg23728359
7,29040109.0,cg23729283
7,2025799.0,cg23729427
7,158596552.0,cg23730037
7,130795031.0,cg23731991
7,134671258.0,cg23733562
7,16793463.0,cg23733826
7,101936527.0,cg23733845
7,138602549.0,cg23734234
7,96294863.0,cg23736695
7,86839059.0,cg23737809
7,5322583.0,cg23738353
7,622318.0,cg23738548
7,142553157.0,cg23738624
7,100305063.0,cg23739046
7,129849144.0,cg23739525
7,155165548.0,cg23740473
7,157561925.0,cg23740652
7,72649681.0,cg23740802
7,2195739.0,cg23740897
7,128637769.0,cg23741159
7,50849805.0,cg23742152
7,131485235.0,cg23747675
7,45115697.0,cg23747967
7,114298776.0,cg23748352
7,4948052.0,cg23748463
7,1887420.0,cg23748751
7,158362339.0,cg23749005
7,148923218.0,cg23749029
7,149471044.0,cg23749760
7,29518387.0,cg23751035
7,37429500.0,cg23752007
7,4778908.0,cg23752752
7,127889701.0,cg23753947
7,2653733.0,cg23754918
7,65670237.0,cg23755113
7,1450736.0,cg23756768
7,154862139.0,cg23757489
7,55092271.0,cg23757825
7,157434590.0,cg23758354
7,123388973.0,cg23758931
7,34173999.0,cg23759053
7,128412659.0,cg23759060
7,158110405.0,cg23759393
7,139672531.0,cg23759823
7,35735287.0,cg23759826
7,72992921.0,cg23759831
7,44348976.0,cg23765086
7,155677452.0,cg23765633
7,29914364.0,cg23765831
7,73668937.0,cg23765834
7,27172631.0,cg23766724
7,86272023.0,cg23766996
7,96621323.0,cg23767994
7,76018758.0,cg23768816
7,47472944.0,cg23768860
7,157140029.0,cg23768894
7,32535009.0,cg23769078
7,2968559.0,cg23770265
7,1062212.0,cg23771792
7,155249941.0,cg23772205
7,99527224.0,cg23773252
7,26331466.0,cg23773809
7,45198814.0,cg23778370
7,149411498.0,cg23778596
7,2760784.0,cg23779604
7,116308005.0,cg23780216
7,30544484.0,cg23780937
7,138720808.0,cg23782001
7,218121.0,cg23782833
7,1130284.0,cg23783444
7,5229743.0,cg23783747
7,2260593.0,cg23784160
7,19147307.0,cg23785043
7,43622659.0,cg23785719
7,151546374.0,cg23785771
7,43204506.0,cg23786580
7,156296516.0,cg23786812
7,137002261.0,cg23787144
7,73152092.0,cg23795429
7,41931493.0,cg23796130
7,2049956.0,cg23797020
7,4243526.0,cg23797551
7,150932363.0,cg23798544
7,124404431.0,cg23799901
7,158824201.0,cg23801272
7,112031660.0,cg23804751
7,66369525.0,cg23806609
7,1980222.0,cg23807071
7,158267402.0,cg23808337
7,123248508.0,cg23809103
7,130353761.0,cg23822045
7,27777487.0,cg23822644
7,156782573.0,cg23831536
7,33771908.0,cg23831574
7,156837085.0,cg23832064
7,156833815.0,cg23832388
7,148937111.0,cg23832438
7,6707858.0,cg23833195
7,138729073.0,cg23834013
7,73098156.0,cg23834064
7,155633298.0,cg23835476
7,37991679.0,cg23835783
7,102040011.0,cg23835967
7,105779134.0,cg23836113
7,99214232.0,cg23836139
7,29233705.0,cg23836542
7,56877538.0,cg23838064
7,81399458.0,cg23838245
7,30634781.0,cg23839113
7,70597599.0,cg23839136
7,56118238.0,cg23839680
7,158342105.0,cg23841288
7,76127459.0,cg23842812
7,1560248.0,cg23843484
7,63767841.0,cg23849078
7,64030969.0,cg23856267
7,101384349.0,cg23856536
7,87975315.0,cg23857078
7,35646315.0,cg23857488
7,16684067.0,cg23859055
7,23339092.0,cg23859078
7,87042706.0,cg23859292
7,158243632.0,cg23859303
7,54271152.0,cg23860325
7,99697496.0,cg23860451
7,34801131.0,cg23862011
7,155949275.0,cg23862698
7,100797535.0,cg23863797
7,155363328.0,cg23863891
7,1529015.0,cg23864283
7,22882512.0,cg23864514
7,27134109.0,cg23865240
7,148762880.0,cg23870762
7,1577697.0,cg23871276
7,149159411.0,cg23871318
7,4801993.0,cg23871697
7,2626189.0,cg23873200
7,1957026.0,cg23873406
7,101892216.0,cg23874145
7,157227097.0,cg23874775
7,98509496.0,cg23876131
7,27159889.0,cg23876203
7,49815117.0,cg23877720
7,36749772.0,cg23883945
7,27169957.0,cg23884241
7,184010.0,cg23884358
7,135242577.0,cg23885884
7,44438216.0,cg23886101
7,116272127.0,cg23886314
7,8075032.0,cg23886378
7,98559116.0,cg23886424
7,136564429.0,cg23886662
7,157453775.0,cg23887345
7,100021830.0,cg23889780
7,83278066.0,cg23889875
7,134363869.0,cg23891049
7,1801555.0,cg23892192
7,39332884.0,cg23892439
7,148823215.0,cg23893802
7,26904682.0,cg23893997
7,27128046.0,cg23894086
7,129845368.0,cg23895204
7,47539837.0,cg23895495
7,937950.0,cg23896431
7,150103902.0,cg23896514
7,1367727.0,cg23896876
7,134932449.0,cg23903035
7,149569998.0,cg23903252
7,1607663.0,cg23903588
7,149194023.0,cg23903603
7,1435100.0,cg23903701
7,121959814.0,cg23906001
7,1053629.0,cg23906191
7,129691259.0,cg23907837
7,45808532.0,cg23907921
7,156836741.0,cg23907981
7,151546240.0,cg23909075
7,134144118.0,cg23918923
7,121947425.0,cg23920642
7,5084771.0,cg23920748
7,103014771.0,cg23924438
7,137265171.0,cg23925551
7,100480496.0,cg23926006
7,44662296.0,cg23929194
7,100816912.0,cg23930083
7,100086445.0,cg23930233
7,2205249.0,cg23930681
7,5603248.0,cg23930683
7,2142553.0,cg23931027
7,155828282.0,cg23932674
7,157849615.0,cg23932711
7,73786526.0,cg23933095
7,36399814.0,cg23933554
7,6661876.0,cg23935300
7,27183133.0,cg23936031
7,2010692.0,cg23936747
7,33725885.0,cg23940732
7,155395018.0,cg23940999
7,204401.0,cg23941963
7,27882598.0,cg23942526
7,56437746.0,cg23942717
7,98507890.0,cg23942995
7,938895.0,cg23946286
7,900037.0,cg23947450
7,31728475.0,cg23950788
7,72426239.0,cg23951861
7,2122342.0,cg23954880
7,150827880.0,cg23955575
7,1514455.0,cg23956190
7,122525974.0,cg23956737
7,99054834.0,cg23957742
7,44517174.0,cg23969884
7,1609835.0,cg23970891
7,4277473.0,cg23972767
7,116164753.0,cg23973417
7,2318990.0,cg23973538
7,2638680.0,cg23975846
7,56516504.0,cg23975887
7,95546556.0,cg23975973
7,8254711.0,cg23976336
7,143211367.0,cg23977502
7,28230554.0,cg23977767
7,1156363.0,cg23978390
7,27142427.0,cg23979631
7,121040311.0,cg23980005
7,73021609.0,cg23983315
7,792718.0,cg23983510
7,76054256.0,cg23986143
7,63639860.0,cg23990124
7,1481680.0,cg23990814
7,23507657.0,cg23991636
7,116420651.0,cg23992886
7,585304.0,cg23994714
7,1984831.0,cg23997168
7,44325329.0,cg23997477
7,27289669.0,cg23998071
7,89748294.0,cg23998645
7,139333352.0,cg23999318
7,1263031.0,cg23999454
7,2120044.0,cg24000035
7,6487512.0,cg24000099
7,71023890.0,cg24000859
7,44163677.0,cg24001445
7,141250912.0,cg24001514
7,9057127.0,cg24001801
7,91764177.0,cg24002213
7,130934919.0,cg24002494
7,64407743.0,cg24002887
7,102004098.0,cg24004367
7,855632.0,cg24004478
7,1138185.0,cg24005260
7,139489823.0,cg24005500
7,86758571.0,cg24006667
7,6410669.0,cg24007247
7,39989862.0,cg24007552
7,18067535.0,cg24007612
7,138459617.0,cg24007833
7,153584748.0,cg24011260
7,99150098.0,cg24012595
7,140394679.0,cg24013954
7,152564119.0,cg24020650
7,103556529.0,cg24021846
7,79083509.0,cg24021956
7,140393175.0,cg24022528
7,157291349.0,cg24022656
7,99106147.0,cg24023157
7,114349996.0,cg24023916
7,26676346.0,cg24024511
7,99195788.0,cg24024660
7,101505662.0,cg24025567
7,1220962.0,cg24025721
7,44910631.0,cg24025801
7,90269243.0,cg24026092
7,150108191.0,cg24027780
7,99724112.0,cg24028459
7,625028.0,cg24028627
7,157550679.0,cg24029819
7,33102655.0,cg24029926
7,92157488.0,cg24030425
7,33102336.0,cg24031277
7,150706355.0,cg24032393
7,148480503.0,cg24033032
7,56022614.0,cg24033841
7,151489964.0,cg24035035
7,130135262.0,cg24037795
7,139320507.0,cg24038192
7,149195094.0,cg24039393
7,142370520.0,cg24040106
7,27185512.0,cg24040595
7,148956518.0,cg24042127
7,127847045.0,cg24044186
7,155867845.0,cg24045038
7,2020131.0,cg24045212
7,86689346.0,cg24046305
7,922235.0,cg24046689
7,140912480.0,cg24049154
7,20369521.0,cg24049949
7,33767686.0,cg24050047
7,1351626.0,cg24050716
7,156813574.0,cg24052359
7,2622567.0,cg24054668
7,117970353.0,cg24057107
7,27142437.0,cg24058604
7,134143489.0,cg24059115
7,116193811.0,cg24060730
7,129907199.0,cg24060938
7,123197996.0,cg24060954
7,35293869.0,cg24061141
7,151573966.0,cg24061580
7,3849396.0,cg24061597
7,2743119.0,cg24062486
7,94950657.0,cg24062571
7,158040099.0,cg24063658
7,151836322.0,cg24065136
7,44367248.0,cg24067046
7,151107261.0,cg24068372
7,75623858.0,cg24069840
7,157809451.0,cg24072927
7,100209659.0,cg24073080
7,27734321.0,cg24073770
7,154685629.0,cg24073950
7,100465289.0,cg24075113
7,157937631.0,cg24077076
7,44240570.0,cg24077412
7,32996869.0,cg24077501
7,2169152.0,cg24077588
7,6523917.0,cg24077770
7,42192041.0,cg24079811
7,100800362.0,cg24080086
7,121977191.0,cg24083274
7,127669504.0,cg24084481
7,93520288.0,cg24084681
7,76009472.0,cg24085468
7,97844910.0,cg24090529
7,110241158.0,cg24091104
7,150019955.0,cg24091438
7,132333580.0,cg24091954
7,6475458.0,cg24092536
7,12729367.0,cg24092907
7,158734798.0,cg24093226
7,157543805.0,cg24093300
7,1015382.0,cg24094675
7,150756491.0,cg24097436
7,134671024.0,cg24097460
7,86273180.0,cg24098927
7,99149732.0,cg24099726
7,1311498.0,cg24100357
7,21470054.0,cg24101039
7,151079501.0,cg24107270
7,155177969.0,cg24107674
7,127960508.0,cg24107852
7,99725975.0,cg24109116
7,87505681.0,cg24109202
7,139138155.0,cg24109934
7,28220498.0,cg24110389
7,37274621.0,cg24110540
7,152063974.0,cg24111710
7,64734226.0,cg24111955
7,38255578.0,cg24112733
7,98122011.0,cg24113266
7,92861286.0,cg24113505
7,157507394.0,cg24114417
7,92380449.0,cg24114458
7,73085681.0,cg24114936
7,96652375.0,cg24115040
7,73668900.0,cg24115067
7,114566161.0,cg24115681
7,150413164.0,cg24116513
7,100841554.0,cg24116779
7,158793909.0,cg24118130
7,98735915.0,cg24118495
7,140098460.0,cg24119612
7,4876057.0,cg24120210
7,156813185.0,cg24120683
7,156801929.0,cg24121424
7,56019838.0,cg24123124
7,1914523.0,cg24124330
7,150818362.0,cg24125525
7,128580582.0,cg24126180
7,23504486.0,cg24126432
7,128049508.0,cg24127989
7,129690864.0,cg24133106
7,134330825.0,cg24133569
7,121784386.0,cg24133836
7,92076311.0,cg24134880
7,157353191.0,cg24135583
7,1054092.0,cg24136385
7,2158430.0,cg24136780
7,1012013.0,cg24136937
7,101870764.0,cg24137710
7,151574948.0,cg24137770
7,87189782.0,cg24138422
7,30810870.0,cg24139009
7,105752950.0,cg24140629
7,141542037.0,cg24141724
7,77753628.0,cg24142117
7,150783199.0,cg24143701
7,97846988.0,cg24143766
7,653445.0,cg24144574
7,1542769.0,cg24146349
7,2644753.0,cg24146358
7,64342484.0,cg24146409
7,100845372.0,cg24146685
7,158122151.0,cg24154853
7,156811034.0,cg24155384
7,44058548.0,cg24155748
7,57071509.0,cg24160009
7,131847456.0,cg24161018
7,127033361.0,cg24161286
7,44249290.0,cg24161647
7,50629418.0,cg24164005
7,27170994.0,cg24169822
7,1526831.0,cg24172278
7,27561178.0,cg24172570
7,34528600.0,cg24174959
7,149119846.0,cg24175777
7,25219961.0,cg24175968
7,128696150.0,cg24176311
7,138793344.0,cg24177608
7,97736853.0,cg24182300
7,158828603.0,cg24182468
7,101629430.0,cg24183566
7,50860173.0,cg24183958
7,55431084.0,cg24184022
7,2643340.0,cg24185656
7,157171288.0,cg24185680
7,2609232.0,cg24185785
7,1032865.0,cg24187253
7,4878701.0,cg24187758
7,108097205.0,cg24188919
7,1970923.0,cg24189917
7,16438316.0,cg24190705
7,2627570.0,cg24191264
7,22145858.0,cg24191953
7,4184151.0,cg24192569
7,39832738.0,cg24195169
7,157572599.0,cg24197303
7,116346853.0,cg24197567
7,96551237.0,cg24198944
7,64023550.0,cg24201672
7,158265561.0,cg24204878
7,96746928.0,cg24205633
7,1014844.0,cg24206161
7,98600653.0,cg24207108
7,44718623.0,cg24207616
7,23175327.0,cg24207786
7,22122872.0,cg24208588
7,110547138.0,cg24209126
7,137801780.0,cg24212267
7,157480107.0,cg24221919
7,54636697.0,cg24221992
7,28995786.0,cg24222995
7,102566723.0,cg24224501
7,99097483.0,cg24225281
7,149570163.0,cg24227081
7,143599177.0,cg24227264
7,73417185.0,cg24227481
7,136553868.0,cg24228819
7,130794704.0,cg24229086
7,16626326.0,cg24231558
7,82307046.0,cg24232083
7,106545895.0,cg24232378
7,52156170.0,cg24233426
7,2152821.0,cg24234270
7,105264584.0,cg24235997
7,64645371.0,cg24236146
7,33944420.0,cg24236887
7,38238509.0,cg24237339
7,157065152.0,cg24237500
7,37026842.0,cg24237862
7,5635953.0,cg24239690
7,553747.0,cg24240349
7,157780706.0,cg24241410
7,63774504.0,cg24241429
7,158061820.0,cg24241530
7,65859549.0,cg24241818
7,75677414.0,cg24242194
7,24323675.0,cg24242823
7,43351320.0,cg24245305
7,77167726.0,cg24245406
7,24324976.0,cg24245418
7,40173613.0,cg24246705
7,64458642.0,cg24247132
7,1690341.0,cg24247565
7,1940280.0,cg24247786
7,105279790.0,cg24248505
7,150434541.0,cg24249248
7,33894296.0,cg24249450
7,115969424.0,cg24249542
7,142012611.0,cg24249791
7,138721065.0,cg24251035
7,151553819.0,cg24251111
7,157834846.0,cg24254317
7,25991654.0,cg24254488
7,2184839.0,cg24254658
7,154684926.0,cg24255201
7,1525132.0,cg24256776
7,101559134.0,cg24257168
7,139762806.0,cg24258013
7,157352996.0,cg24258098
7,116314916.0,cg24258705
7,23053737.0,cg24265806
7,151402023.0,cg24271718
7,985630.0,cg24272254
7,86849485.0,cg24272691
7,27159883.0,cg24272697
7,72296495.0,cg24274438
7,26240523.0,cg24274982
7,39500288.0,cg24274995
7,17979775.0,cg24275087
7,103968615.0,cg24277791
7,4267364.0,cg24284741
7,1639908.0,cg24284838
7,150148073.0,cg24285543
7,44046988.0,cg24285721
7,139481268.0,cg24286200
7,89783499.0,cg24286372
7,227664.0,cg24286414
7,1026949.0,cg24286812
7,98676253.0,cg24287189
7,711767.0,cg24287648
7,153110492.0,cg24288751
7,25902138.0,cg24290251
7,128172288.0,cg24291718
7,20831044.0,cg24293297
7,126752911.0,cg24294950
7,1336380.0,cg24295423
7,2070226.0,cg24295561
7,129251419.0,cg24295800
7,1993352.0,cg24297873
7,120704511.0,cg24298423
7,105918135.0,cg24298648
7,123614340.0,cg24299177
7,38356865.0,cg24300154
7,73699346.0,cg24300607
7,77795079.0,cg24301139
7,1708659.0,cg24301866
7,50861049.0,cg24302095
7,14942359.0,cg24303731
7,25827440.0,cg24304318
7,157441317.0,cg24305127
7,157575057.0,cg24306278
7,93718680.0,cg24306397
7,112090466.0,cg24306515
7,121945597.0,cg24308389
7,140098579.0,cg24310133
7,112726396.0,cg24310431
7,86634072.0,cg24310667
7,98592094.0,cg24310924
7,123558120.0,cg24311004
7,73181157.0,cg24311485
7,154542313.0,cg24311564
7,149158098.0,cg24312390
7,77428849.0,cg24315188
7,105029492.0,cg24315860
7,150773456.0,cg24316073
7,54900936.0,cg24317190
7,139208979.0,cg24318763
7,44887278.0,cg24319545
7,149733821.0,cg24320234
7,133994445.0,cg24333621
7,72298981.0,cg24334838
7,149193227.0,cg24335155
7,944752.0,cg24335793
7,150413120.0,cg24335981
7,5343660.0,cg24340453
7,1997329.0,cg24341254
7,97868109.0,cg24342377
7,112758800.0,cg24343312
7,129142651.0,cg24344214
7,155326740.0,cg24344981
7,2952979.0,cg24345260
7,18329602.0,cg24350771
7,6677433.0,cg24350909
7,158278040.0,cg24351382
7,5463456.0,cg24351649
7,1081068.0,cg24352561
7,100482725.0,cg24356700
7,105112740.0,cg24360745
7,27163929.0,cg24360871
7,123388661.0,cg24361086
7,27164709.0,cg24361385
7,96368629.0,cg24362026
7,2296929.0,cg24366105
7,762576.0,cg24368702
7,2755000.0,cg24375364
7,53284941.0,cg24375591
7,143599357.0,cg24378392
7,156889254.0,cg24378559
7,45040141.0,cg24380168
7,168517.0,cg24380207
7,45961419.0,cg24381682
7,1989451.0,cg24383018
7,106505370.0,cg24384195
7,31125198.0,cg24384519
7,29873786.0,cg24384632
7,43153950.0,cg24384918
7,123174599.0,cg24385675
7,32651291.0,cg24386135
7,27194013.0,cg24389054
7,27184125.0,cg24389585
7,79084166.0,cg24391460
7,148801808.0,cg24392299
7,1451332.0,cg24392646
7,32530032.0,cg24393714
7,155613295.0,cg24394021
7,4823655.0,cg24394414
7,149558336.0,cg24395016
7,76755312.0,cg24395241
7,39990042.0,cg24395307
7,158709396.0,cg24397884
7,56516076.0,cg24398379
7,27192061.0,cg24398479
7,15651770.0,cg24398793
7,55517045.0,cg24399349
7,6474426.0,cg24399467
7,121036541.0,cg24399720
7,82792053.0,cg24399959
7,139876520.0,cg24400517
7,77179087.0,cg24401957
7,148922922.0,cg24403093
7,1947168.0,cg24403305
7,115849899.0,cg24404329
7,3082168.0,cg24404878
7,134001981.0,cg24404943
7,135346500.0,cg24405174
7,141401010.0,cg24405270
7,94023308.0,cg24406898
7,157258854.0,cg24407133
7,98718683.0,cg24407596
7,7222050.0,cg24410064
7,155572931.0,cg24411299
7,153449200.0,cg24411817
7,106302117.0,cg24413054
7,150211820.0,cg24413842
7,78588037.0,cg24417779
7,97841447.0,cg24418182
7,2752273.0,cg24418298
7,4065931.0,cg24418393
7,155971387.0,cg24419108
7,73183516.0,cg24419391
7,101518619.0,cg24420432
7,1893710.0,cg24420574
7,1519801.0,cg24421091
7,26488474.0,cg24421397
7,129410417.0,cg24423782
7,26199872.0,cg24424745
7,28997173.0,cg24426072
7,92157939.0,cg24426209
7,63558725.0,cg24426329
7,16844852.0,cg24426405
7,81679070.0,cg24426822
7,120716340.0,cg24429175
7,148035996.0,cg24429310
7,107886896.0,cg24429533
7,55621681.0,cg24430703
7,139484351.0,cg24431161
7,73695326.0,cg24434232
7,31376255.0,cg24434350
7,116593263.0,cg24434368
7,99006419.0,cg24434963
7,139763773.0,cg24435704
7,155166205.0,cg24435879
7,73184642.0,cg24440468
7,4244372.0,cg24441899
7,98742099.0,cg24441903
7,72299888.0,cg24442254
7,36192818.0,cg24442661
7,158666095.0,cg24443559
7,11273481.0,cg24444447
7,19157263.0,cg24446548
7,27225078.0,cg24446586
7,66461718.0,cg24448245
7,29186110.0,cg24448259
7,109046164.0,cg24448523
7,154795270.0,cg24448952
7,151134527.0,cg24449445
7,89874355.0,cg24450365
7,154794643.0,cg24452135
7,100424355.0,cg24452303
7,157314978.0,cg24452602
7,105221985.0,cg24454243
7,157314073.0,cg24455158
7,2608425.0,cg24455683
7,65975377.0,cg24457728
7,18679329.0,cg24458314
7,144014487.0,cg24458328
7,27160520.0,cg24469729
7,142043807.0,cg24469849
7,132333391.0,cg24469977
7,2817721.0,cg24470309
7,100253792.0,cg24471254
7,112579509.0,cg24472218
7,51296131.0,cg24472823
7,871436.0,cg24473500
7,150021518.0,cg24474409
7,1103876.0,cg24474622
7,56131848.0,cg24478387
7,75991077.0,cg24478499
